id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition
7229800430,379500,3,2.25,1830,25641,2,0,3
42000130,600000,5,4.5,4440,9784,2,0,3
4139430250,1.44E+06,4,3.5,4970,16582,2,0,4
9834201470,303000,2,1.5,1000,1075,2,0,3
4058801702,800000,4,2.5,4940,10037,1,0,3
3363400655,549000,2,2,1980,6000,1.5,0,5
8700500020,324950,3,2.5,1560,9600,1,0,3
8148600020,170000,2,1,870,6537,1,0,3
8651430780,178000,3,1,840,6500,1,0,5
1432400345,144000,3,1,1250,8314,1,0,3
2524049148,1.58E+06,4,2.75,3120,20031,1,0,4
2475900840,258000,2,1,750,7000,1,0,3
7452500190,345000,3,1.75,710,5050,1,0,4
3459000050,470000,3,1.75,2290,14800,1,0,3
2624049091,2.90E+06,5,2.5,3750,91681,2,1,3
1138000250,350000,3,1.5,980,7790,1,0,5
4399210130,225500,2,1.75,1590,11276,1,0,4
2770601365,473000,2,1,940,4000,1,0,3
7272000980,279000,3,1.75,1750,9623,1,0,3
1566100010,470000,3,1,1460,8227,1,0,3
6338000592,565000,3,1.75,1540,4800,1,0,4
2815600305,695000,3,2,2560,6800,1,0,4
561500290,315000,3,1.75,1660,37642,1,0,4
3905080280,529000,3,2.5,1880,4499,2,0,3
925069071,750000,5,3.75,3500,101494,1.5,0,3
2426049174,481500,3,2.25,1840,10500,2,0,3
9407600250,211000,3,2,1060,7412,1,0,3
7955050170,455000,3,2.25,1790,7500,1,0,3
7224000950,238950,2,1,810,4838,1,0,3
464001025,722500,4,3.5,2600,5100,2,0,3
5569700020,795000,4,2.5,3230,19193,1,0,4
1310910290,327500,4,2.25,2240,9600,2,0,3
5104531640,585000,4,3,3400,5100,2,0,3
1025039145,775000,4,2,3140,10875,1,0,3
5406500170,645000,4,2.5,2780,4200,2,0,3
1826049426,445000,4,2.75,2320,12368,1,0,3
2011000010,257950,3,1.75,1370,5858,1,0,3
9368700006,375000,5,1.75,2230,7560,1,0,3
8016250080,245000,3,2.5,1610,7223,2,0,3
4053200285,725000,3,2.5,3410,41022,2,0,3
5411600020,702000,4,2.5,2810,4922,2,0,3
847100078,330000,3,1.75,1850,14986,2,0,3
4232903295,940000,3,1.5,1790,4800,1.5,0,3
7979900680,354500,3,1,1150,11396,1.5,0,4
492000532,279950,4,2.75,2420,8700,1.5,0,4
2310000430,284000,3,2.25,1580,7034,1,0,4
8832900780,480000,5,2,1760,21562,1,0,3
3249500020,625000,3,2.5,2750,35000,2,0,3
8651442810,152000,3,1,920,4875,1,0,4
8564500020,322000,3,1,960,10181,1,0,3
3019300050,445000,3,1.75,1120,4000,1,0,4
2460900020,595000,3,1,1560,3960,1.5,0,4
2698200010,165000,3,1,1380,7334,1,0,3
104560010,278500,4,2.5,1940,6206,2,0,3
5710610430,517500,3,1.75,1810,10625,1,0,3
34000005,343566,2,1,1100,4200,1,0,3
7349400420,286285,4,2.25,1980,9714,1,0,3
3298300130,474905,4,1.5,1340,6200,1,0,5
7312400080,550000,3,1.75,1680,4800,1,0,4
3356404198,286000,4,2.5,2060,16000,2,0,3
2344300122,900000,3,3.25,2620,7215,1,0,4
3904901330,449950,3,2.25,1610,5159,2,0,3
7524100280,259000,4,1.5,1490,7560,2,0,3
2473390440,340000,3,2.25,1900,8125,1,0,3
2215800050,785000,4,2.5,3440,56192,2,0,3
2769602475,490000,2,1,1840,3300,1.5,0,4
9183700470,344950,4,2,2330,6250,1,0,4
1337800284,950000,3,2,2250,2975,2,0,4
3867400130,810000,4,1.75,2000,3988,1,0,4
7856410020,998160,2,2.5,3010,16050,1,0,4
9477730080,377000,3,1.75,1680,7389,1,0,3
3300760020,595000,3,2,1530,6773,1,0,4
148000440,313300,2,1,970,4800,1,0,3
1708400595,360000,5,1.75,1550,5225,1.5,0,4
9264901680,188000,3,1.75,1660,7350,1,0,2
3226079091,755000,3,2.5,3680,203860,1.5,0,3
2877104175,1.29E+06,5,3.5,3210,4060,2,0,3
8843900396,455000,3,1,1480,13280,2.5,0,3
1425059193,817500,5,3.5,3600,9312,2,0,3
5694000768,550000,3,2.25,1700,1481,3,0,3
8732190460,260000,3,1.75,1680,8725,1,0,3
723099028,320000,3,2,1550,34175,1.5,0,3
4139480190,1.15E+06,3,3.25,3780,10623,1,0,3
1133000050,362000,4,2.5,2360,7370,1,0,3
2770601462,503500,3,2.5,1810,1750,2,0,3
3630120480,653000,3,2.5,2290,3475,2,0,3
624110050,760000,4,2.75,3370,12447,2,0,3
2301400655,775000,4,1.75,2090,5050,1,0,4
7936500190,1.34E+06,4,3.75,2130,34689,1.5,1,3
126039323,417500,5,1.75,2060,10911,1,0,4
9512500460,525000,3,1.5,1560,9350,1,0,4
7203601405,217000,2,1,730,2400,1,0,3
6204200170,525000,4,2.75,2910,6308,1,0,3
5027800190,442500,4,2.25,2490,8700,1,0,3
2206500430,525000,4,1.75,1710,10440,1,0,4
9477001410,425500,4,1.75,1520,10630,1,0,4
2324079073,710000,3,2.75,2930,218235,2,0,3
2817210420,545000,4,3,3160,10948,1,0,3
1402200440,410000,5,2.75,2910,16410,1.5,0,4
1545808370,245000,3,2.25,1700,8100,1,0,3
7335400500,194900,2,1,810,6697,1,0,4
1843130980,284000,4,2.5,2000,5390,2,0,3
9262800255,280000,2,1.75,1894,52769,1.5,0,4
8656800190,280000,3,1.75,2080,87991,1,0,3
2113700235,360000,4,2,1730,5500,1,0,5
4235400255,405000,2,1,720,4323,1,0,3
8691360380,865000,4,2.5,3560,13981,2,0,3
2205500080,483300,4,2,1210,11100,1,0,4
4137000250,355000,4,2.5,2130,9268,2,0,4
2310010050,274950,3,2.25,1570,8767,1,0,3
1370802115,1.93E+06,3,4.5,3950,6134,2,0,3
6117900010,755000,3,3.25,3450,15586,2,0,3
2626069030,1.94E+06,4,5.75,7220,223462,2,0,3
9407102360,309212,3,1.75,1150,9600,1,0,3
104510440,219950,3,2.25,1500,7615,1,0,3
7519000170,690000,3,2.5,1300,5150,1.5,0,4
2113700500,250800,3,1.75,1290,4000,1,0,3
1560930050,557500,3,2,2510,35255,1,0,3
9550204590,941000,4,1.75,2320,3825,1.5,0,5
4217402115,3.65E+06,6,4.75,5480,19401,1.5,1,5
9412710440,305000,4,2.75,2030,8600,1,0,4
6043400006,815000,4,1.5,2060,16110,1,0,4
1024039049,1.02E+06,3,2.5,2920,34527,1,0,4
1250204835,1.24E+06,4,3,3330,6990,1.5,0,5
6388920460,535000,3,2.5,2110,8164,2,0,3
1925059049,775000,3,1,1175,10454,1,0,4
7760400420,255000,3,2,1590,8670,1,0,3
6163901271,327000,2,1,1070,9750,1,0,3
5437200050,560000,4,2,2720,8819,2,0,3
3885806565,1.34E+06,4,3.5,2980,6349,2,0,3
8651443190,199500,3,1.75,1160,5200,1,0,4
1722069145,760000,4,2.5,3580,97574,2,0,3
7883605985,439000,3,2.25,3020,6000,3,0,3
4038700190,527000,4,2.25,2380,5250,1,0,4
8661000089,199950,3,2.75,2270,13590,1.5,0,4
2329800430,254000,3,2.25,1660,8188,2,0,4
6431500280,393000,2,1,830,5000,1,0,4
6204430250,585000,5,2.25,2480,12614,1,0,4
4365200630,450000,2,2,1900,7740,1,0,4
3630120050,565000,2,1.75,1670,4008,1,0,3
7844200050,330000,5,2.25,2000,7900,1,0,4
1240700006,870000,3,2,2320,65340,1.5,0,3
8563000470,585000,4,2.5,1860,8117,1,0,4
3221069091,500000,3,2.5,2110,208737,2,0,3
8645530010,225000,3,2,1400,7384,1,0,3
2141300420,775000,3,2.75,2850,14800,1,0,4
9407101900,280000,3,1,1370,11050,1,0,3
1931300425,539000,3,2.5,2170,3200,1.5,0,5
9290800050,567500,3,1.75,2570,14033,1,0,4
9421500010,442500,4,2.25,1970,7902,1,0,3
3333500151,598200,5,3.75,2980,4635,3,0,3
3759500006,610000,4,2.5,2300,10843,2,0,5
4221270290,544900,3,2.5,1990,4936,2,0,3
1775801405,557500,4,2.5,2390,38258,2,0,3
3575302575,532500,3,2.5,2160,7500,1,0,3
2581300010,1.35E+06,4,3.25,3300,15907,2,0,5
8805900080,750000,3,2,1840,2825,1,0,3
8121200460,530000,3,2.5,2030,10958,2,0,3
2461900609,346100,3,2.5,1400,2036,2,0,3
3298600440,260000,4,2.25,2320,16800,2,0,4
643300010,365000,3,1.75,1410,9150,1,0,5
224069102,615000,3,2,1860,42800,1,0,4
8856960050,318400,4,2.5,1820,6916,2,0,3
4024101478,498500,4,2.5,1910,7172,2,0,3
1839910470,450000,3,1.75,1540,7490,1,0,5
3668000670,200000,3,2,1430,7905,1,0,4
1274500420,234000,3,1,1010,8906,1,0,5
8151600470,121800,2,1,940,8384,1,0,3
56000095,805000,3,2.75,2600,5875,1.5,0,5
3432500980,410000,4,2.25,2060,7283,1,0,3
7940700050,475000,3,2.5,1920,4534,2,0,3
1025039292,1.34E+06,4,2.5,2900,21074,2,0,3
3438503140,269000,1,1,1020,7920,1,0,3
7558750190,573000,4,2.25,2150,9520,2,0,4
3395040440,330000,3,2.5,1660,2890,2,0,3
4338800190,252750,4,1,1230,7410,1.5,0,3
8682290670,745000,2,2.5,2170,7546,1,0,3
5113260430,280000,3,2,1280,7633,1,0,3
387000190,535000,4,2.5,2240,6920,1,0,5
6844703135,580000,4,1.5,1780,5100,1,0,3
8899000190,301000,3,1.75,1840,7200,1,0,4
3275760190,600000,4,1.75,1740,7700,1,0,5
3438500924,538900,5,3,3040,6604,2,0,3
5104530430,366000,3,2.5,2370,4375,2,0,3
5468770250,303000,4,2.5,2100,6783,2,0,3
4318200440,432000,3,2.25,1470,1578,2,0,3
1721800190,300000,2,1.5,1300,6120,1,0,3
1250202285,908800,3,3,3420,7826,2,0,4
2767602945,500000,3,1.5,1190,4750,1,0,3
321049090,254000,5,2,2080,16117,1,0,5
4443801495,470000,5,1.5,2180,4268,1.5,0,4
3275750290,480000,3,2,1460,7860,1,0,5
2273600460,536000,3,1.75,1530,8503,1,0,4
8562720420,1.35E+06,4,3.5,4740,8611,2,0,3
1330900250,550000,3,2.25,1980,40887,1,0,4
1099600250,260000,3,1.75,1710,6400,1,0,4
1445200190,284900,2,1.5,1160,982,2,0,3
1929300052,740000,3,2.5,2200,3000,2,0,3
7626200280,425000,2,1,1170,5000,1,0,4
7211402115,230000,3,1,1120,7500,1,0,3
324000280,675000,3,1.5,1710,4000,2,0,3
8091410080,267500,3,1.75,1650,7807,1,0,3
6616000010,814000,4,2.5,2840,8820,1,0,5
1125069102,1.25E+06,4,3,3310,217800,1.5,0,3
6413600151,460000,3,2,1860,7232,1,0,3
2607720420,445000,3,2.5,2250,9608,2,0,3
1854900470,715000,3,2.5,2890,7027,2,0,3
8901000911,425000,3,1.75,2120,5992,1,0,3
3709600190,370000,4,2.5,2130,4750,2,0,3
537000255,302000,2,1.75,1170,8200,1,0,4
4036800170,453000,4,1.75,2120,7420,1,0,4
5127100190,290000,3,1.75,1280,10716,1,0,4
1762600190,1.04E+06,4,2.5,3170,47502,2,0,3
7796100080,925000,4,2.25,2260,41984,1,0,4
9465910190,600000,3,1.75,2930,19876,1,0,3
9284801845,354000,3,1.5,1060,5750,1,0,4
3210200373,204950,4,1.75,1740,9344,1,0,3
1854900430,675000,4,2.5,2990,5400,2,0,3
2944000050,995000,4,3.25,3530,20012,2,0,3
7971300020,800000,5,2,2960,10960,1,0,4
1542800010,472500,3,2.5,1650,3711,2,0,3
1433500050,549950,4,2.5,2720,13500,1,0,3
9482700080,575575,3,1.75,1516,2897,1,0,3
3303870050,545000,4,3.25,4386,12275,1,0,3
2071700010,340000,3,2.25,2580,7434,1,0,3
421000430,225000,3,1,960,5512,1,0,4
2787460430,299950,2,1.75,1460,10506,1,0,3
2436200185,829900,4,3.5,3840,4000,2,0,3
9542830440,340000,4,2.5,2090,4200,2,0,3
23500190,515000,4,2.25,2470,7800,1,0,3
3905030190,601000,4,2.5,2090,6906,2,0,4
8079050010,470000,3,2.5,2070,8581,2,0,3
3172600095,371500,3,1,1650,6400,1,0,4
126059242,550000,3,1.75,1880,45738,1,0,4
2944510080,242550,4,2.5,2060,7720,2,0,3
7019000050,367500,3,1.5,1410,9647,1,0,3
7212680460,359000,4,3.5,2770,8763,2,0,3
5706600170,204900,3,2,1390,8245,1,0,2
3322049005,850000,4,2.75,5440,239580,1,0,2
7338000950,187000,3,1.5,1280,4452,2,0,3
3323059027,326000,3,2.75,1720,28000,1,0,4
5502700005,330000,6,2.25,3040,28535,1,0,3
7205930050,782000,4,3.5,3780,7769,2,0,3
1853200190,612000,4,2.5,2670,5974,2,0,3
2697400020,400000,3,2,1350,7216,1,0,3
226039316,941500,5,3.5,3490,9680,2,0,3
3126049439,313000,2,1.5,870,747,2,0,3
3491300052,735000,4,2.25,2410,4250,1.5,0,5
6662410020,471000,3,1.75,1640,10123,1,0,3
6139100086,350000,3,1,1540,9800,1,0,4
5710610670,530000,4,2.5,2370,9601,1,0,3
7503000020,415000,4,3,1830,9548,2,0,3
1795920440,639500,4,2.25,2330,8994,2,0,3
3570000130,580379,4,2.75,2240,27820,1.5,0,4
7853340430,378000,2,2.5,1700,2513,2,0,3
2473380010,265000,3,2.25,1750,9298,1,0,4
3306300630,212000,3,1.75,1100,9750,1,0,4
3222049120,400000,4,3,2320,13068,2,0,3
2425059173,750000,4,2.5,2540,6491,2,0,3
1196000007,384900,5,2.5,3090,12750,1,0,3
8651402910,176000,2,1,770,5200,1,0,5
3558000130,350000,3,2.75,2370,4632,2,0,3
3830210020,168000,3,1,1200,7210,1,0,4
7950302210,358000,4,2,2200,3060,1,0,3
1774200190,580000,3,2.75,2660,32757,1,0,4
3715500170,442500,3,1.75,1600,10280,1,0,3
2436700655,515000,2,2.5,1330,1249,3,0,3
5072100095,554000,5,2.5,3440,12900,1,0,4
305000170,659000,3,2.5,2510,6320,2,0,3
2570300130,414999,4,2.5,2150,10098,1,0,3
776600130,275000,3,1.5,1180,10277,1,0,3
5379802181,193000,2,1,680,8640,1,0,4
9558020380,525000,4,2.5,2840,4750,2,0,3
3396830020,424000,3,2.5,1820,7500,2,0,3
7519001825,455000,2,1,1070,5150,1,0,4
2324039069,463000,2,1,1250,5650,2,0,4
1245500950,1.10E+06,4,2.5,2190,6300,1,0,3
5100404030,523000,3,1.75,3000,5413,2,0,4
9542000050,615000,4,1.75,2270,9830,1,0,4
5608000630,1.52E+06,4,4,4500,11795,2,0,3
475001235,870000,5,4,3400,5000,2,0,3
2725069150,710000,3,2.5,2830,9680,2,0,3
9202000080,215000,3,1,960,9563,1,0,5
225039049,590000,2,1,1530,6450,1,0,4
2212500430,323000,5,2.5,2500,13034,1,0,3
2473100010,279000,4,2,1560,7569,1.5,0,4
2795000080,535100,3,2.25,2070,7207,1,0,3
9541800010,830000,5,2.25,2710,19800,1,0,5
2619920010,815000,4,2.5,3150,4203,2,0,3
4046400010,535900,3,2.25,1880,10880,1,0,3
7642200095,230000,3,1,1250,8800,1,0,3
8899000430,325500,4,1.75,2290,8142,1,0,4
8944750480,359000,3,2.25,1990,4331,2,0,3
7852020660,505000,3,2.5,2100,5824,2,0,3
7789000080,253905,3,1,940,8400,1,0,5
6413100122,369950,3,1.75,1640,4860,1,0,3
8856960280,350000,3,2.25,1860,8378,2,0,3
1868901190,650000,4,2.25,2100,2500,3,0,3
3123039136,295000,3,1.75,1500,15246,1,0,3
3585300415,620000,3,1.75,1680,28046,1,0,3
2624089007,2.00E+06,2,2.5,3900,920423,2,0,3
4338800170,246000,3,1,1400,7410,1,0,3
4046501300,430000,3,2.75,2600,12860,1,0,3
3331001995,509990,3,2,1440,4859,2,0,2
802000130,490000,4,1.75,1870,9500,1,0,4
2011400779,385000,4,2.75,2960,10454,1,0,3
8651610660,769000,4,2.5,2440,6733,2,0,3
1788900380,185000,2,1,1122,9100,1,0,4
2121000250,303500,3,1.5,1060,10464,1,0,4
2110900050,468000,4,2.5,2150,8165,1,0,3
5469503280,449950,4,2.5,3100,10000,2,0,3
6300000364,235000,2,1.5,880,1805,2,0,3
2616800050,520000,4,2.5,2490,34947,2,0,3
1446400648,203000,2,1,1080,9067,1,0,3
4038700380,657000,5,2.5,2530,10190,1,0,4
9109000050,275000,3,1,1200,7800,1,0,4
9465910380,540000,4,2.25,2850,7453,2,0,3
1137400460,455000,4,2.5,2950,4502,2,0,3
2545700020,458500,2,1.75,1160,6828,1,0,3
3260570290,549900,4,3.5,3420,4751,2,0,3
5652600185,750000,3,1.75,2240,10578,2,0,5
7347600507,235000,4,1.75,1450,8891,1.5,0,3
1545802850,286000,4,2.5,1820,7930,2,0,5
3126059027,2.65E+06,4,3.5,4700,13730,2,0,3
8087800430,602000,4,1.75,2430,14000,1,0,4
9547200460,640000,3,1.5,1960,4080,1.5,0,3
3826501060,267000,3,1.75,1440,10920,1,0,4
5406500430,712000,4,2.5,2730,4385,2,0,3
5417600130,244500,2,1,910,9000,1,0,3
2138700345,990000,4,2.5,2430,6325,2,0,4
5611500170,739999,4,2.75,3350,6500,2,0,3
5700002125,480000,4,1.75,2320,4322,1,0,3
1473200170,305000,3,2.5,1260,1622,3,0,3
2922702965,703300,3,2,1980,3525,1.5,0,4
7895500290,265000,4,1.5,1580,8468,2,0,4
7338200170,600000,4,2.5,2710,35009,2,0,3
6929603769,253000,3,1,1400,9750,1,0,3
9429000170,617950,4,2.5,2410,7950,2,0,3
2114700190,385000,4,3.25,1790,2460,2,0,4
323049148,319000,3,2,1640,9234,1,0,5
4038700290,696000,3,2.5,1670,8023,1,0,5
9284802045,345000,2,1,970,5750,1,0,4
3188100007,380000,3,2.5,1610,1778,3,0,3
1200019,647500,4,1.75,2060,26036,1,0,4
2616800480,725000,3,2.5,3570,35271,2,0,3
2310000380,269950,3,1.75,1400,7735,1,0,4
4054560170,875000,4,2.5,3470,32109,2,0,3
7972601900,299950,3,1,1210,9525,1,0,3
3391500050,1.88E+06,4,3.25,3930,10929,2,0,3
8132700190,430000,2,1,990,4802,1,0,3
3904990430,495000,5,2.5,2200,4942,2,0,3
5469700052,275000,3,1.5,1510,16200,1,0,3
4006000509,333000,3,1,1620,5040,1,0,3
9269750460,247000,3,2.25,1580,7941,2,0,4
2721059173,204555,3,1.75,1260,15000,1.5,0,4
3981200660,432000,3,2,2190,13673,1,0,4
4012800050,175000,3,1.75,1230,13056,1,0,4
3275750050,556300,4,2.5,2030,7140,1,0,4
8572900275,286000,2,1,780,3475,1,0,4
993000950,320000,2,1.5,1110,1200,3,0,3
426069099,815000,3,2.5,2790,53143,2,0,4
3276180020,385000,4,1.75,1660,10757,1,0,3
5700001640,1.04E+06,4,1,3410,5000,2,0,5
9264940130,350000,4,2.25,2390,13002,2,0,3
7300400670,277000,4,2.5,1850,5880,2,0,3
4112100101,415000,6,2,2500,5200,1,0,3
6163901381,295000,3,1,1000,8320,1,0,5
7603100020,969000,4,2,2450,5000,2,0,5
4302200415,339888,4,1.75,1440,6144,1,0,5
3876760430,269950,3,2.25,1660,7003,2,0,3
3754501235,1.19E+06,3,2.5,2510,4600,2,0,3
8691330500,780000,4,2.5,3090,12511,2,0,4
8651401680,198000,3,1,860,5185,1,0,4
8011100050,350000,2,1,1220,28703,1,0,4
3768000280,350000,3,1,1010,7680,1,0,4
1321710460,319000,4,2.25,2390,7350,2,0,3
8731981680,311000,4,2.25,3340,8000,2,0,4
7714000250,394000,5,3.25,3620,4650,2,0,3
1336800010,1.34E+06,5,2.25,4200,5800,2.5,0,4
5442300807,2.70E+06,5,2.75,3831,13800,2,1,3
6190701112,396000,3,1,1980,9540,1,0,3
2680700280,809000,4,1.75,1790,8372,1,0,4
1025059181,480000,3,2,1580,7400,1,0,3
3856900005,535000,6,1.75,2460,6000,1,0,4
4302700425,425000,5,2.75,2110,5120,2,0,3
6824100005,408000,3,2.5,1470,1204,3,0,3
3625600190,1.26E+06,4,2.5,3510,13100,2,0,4
7588700177,310000,1,0.75,520,2885,1,0,4
3303950080,292000,3,2.5,1950,7421,2,0,3
985000950,217000,2,1,770,9715,1,0,4
8011100005,398500,4,2.5,2250,6064,2,0,3
5316100980,2.25E+06,3,3,4040,7200,1.5,0,4
6819100345,700000,4,1.75,2360,6000,1,0,3
3276930420,585000,4,2.5,2330,45860,2,0,3
6648900005,399950,3,1,1720,8910,1,0,4
6083000050,235000,3,1.75,1900,8540,1,0,3
1180008315,212000,3,1,1040,6800,1,0,5
8651510380,310000,3,2,2070,9195,1,0,3
9826701794,390000,3,3,1550,1608,2,0,3
2790400380,560000,3,2.5,2020,11935,1,0,4
6979940050,800000,5,2.5,3320,9024,2,0,3
1727001300,1.90E+06,4,3.25,4130,112521,2,0,3
686100380,472000,5,2,2030,9804,1,0,3
4037400280,502550,3,1.75,1770,7875,1,0,4
8691400010,830000,4,3.25,3330,7809,2,0,3
1450300050,224950,4,2.5,2260,9686,1,0,4
4024101440,375000,3,2.5,1950,6871,2,0,3
624100010,645000,3,2.5,2930,19900,1.5,0,3
9523102580,599000,3,2.75,1960,2500,1.5,0,5
7429000130,515000,4,2.5,2980,12534,2,0,3
7335400345,135000,2,1,780,6685,1,0,4
7215721330,485000,3,2.5,1650,4218,2,0,3
3117100130,890000,3,3.25,4030,12765,2,0,4
2868900020,215000,3,1,1010,10125,1,0,4
5703500130,299500,3,1,1190,9600,1,0,3
3025059136,800000,2,1,1050,8750,1,0,4
6679000130,275000,3,2.5,1560,4244,2,0,3
4222500020,256400,3,1.5,1490,7800,1,0,3
3997500130,310000,2,1,770,8149,1,0,4
9834201205,385000,1,1,620,5100,1,0,3
806000020,203000,3,1.5,1200,9120,1,0,3
507100005,285000,4,2,2120,6865,1,0,3
8635760480,473975,3,2.5,2330,3610,2,0,3
1328330190,320000,3,1.75,2000,9760,1,0,4
2919702040,599000,5,2.75,2820,4608,1,0,3
3095000095,580000,3,2,2040,4800,1,0,4
304100010,269500,4,2.25,1700,7056,2,0,3
617000089,274000,2,1,820,6200,1,0,4
3582750280,347000,2,1.75,1315,2162,2,0,4
3438500430,270000,3,1.75,1390,10905,1,0,3
8964800225,1.43E+06,3,2,1890,12017,1,0,3
2013801350,220000,3,1.75,1460,7226,1,0,3
1320069163,243000,3,1,1480,15416,1,0,4
7549800168,457500,3,1.75,1840,4030,1,0,5
3226049466,340000,2,1.75,1880,7208,1,0,3
9822700285,657500,4,1.5,1910,5000,1.5,0,3
538000250,332500,4,2.5,2220,4720,2,0,3
5702450250,340000,3,2,1410,10015,1,0,3
8835900086,350000,4,3,3380,16133,1,0,3
3333002302,428000,4,2.5,1950,5602,1,0,5
7787120500,515055,4,2.5,2400,8320,2,0,3
8563010420,450000,3,1.75,1560,8968,1,0,4
3361400190,190000,3,1,1040,8910,1,0,3
1024039001,1.00E+06,4,2.75,3090,16538,3,0,4
6806100420,299000,3,2.5,1850,4600,2,0,3
3204300225,508000,2,1,1200,2500,2,0,3
8857640420,294000,4,2.25,2190,3746,2,0,3
4443800130,320000,2,1,1380,5820,1,0,3
3449800290,641000,5,2.75,3710,8674,2,0,3
2426059071,675000,3,2.5,2320,98445,1,0,4
2618300190,255000,3,1.5,1110,10296,1,0,5
6181400920,286651,3,2.5,1830,4997,2,0,3
424069150,607500,4,2.5,2460,45738,1,0,4
856000255,765000,3,1,1270,6500,1,0,4
1841500050,334950,4,1.75,1700,40973,1,0,3
3226059071,426000,3,1,1130,9147,1,0,5
524059093,775000,3,1.75,1640,18730,1.5,0,4
1568100225,343000,2,1.5,1040,8526,1,0,5
4027700726,470101,4,2.5,2320,7800,2,0,3
5198600005,195000,3,1.5,1200,7800,1,0,4
7677300010,772500,4,1,1720,4410,1.5,0,3
7979900006,450000,3,1.5,2330,11740,1,0,3
1102000527,1.44E+06,4,3.75,4410,9231,3,0,3
1115800440,525000,4,1.75,1650,8560,1,0,3
9407110680,280000,3,1.5,1370,11400,2,0,3
6084601060,270000,3,2.5,1770,8640,1,0,3
993001330,406100,3,2.25,1410,1332,3,0,3
2475200290,332544,2,1.75,1710,4187,1,0,3
5381000048,110000,2,1,790,8250,1,0,3
5605000595,685000,6,2.25,2770,5854,1.5,0,3
1124000050,461000,4,1,1260,8505,1.5,0,5
3558900430,615000,3,2.25,2300,8067,1,0,4
2708100130,550000,2,1,1070,3000,1,0,4
1236300290,1.06E+06,4,3.5,3850,8100,2,0,3
525069099,685000,3,2.5,2320,219978,2,0,4
3262300235,1.56E+06,5,2.5,2870,16238,2,0,4
5104510130,312000,4,2.5,1830,5175,2,0,3
7197350050,507500,3,1.75,1990,9594,1,0,3
2822049148,217000,3,1,1110,9827,1,0,3
7558300170,439000,3,2.25,1830,13477,1,0,4
7852190050,620000,6,3.5,3600,6875,2,0,3
1277000020,915000,4,2.5,3210,8532,2,0,3
567000660,425000,4,2,1490,5300,1,0,3
9214400396,435000,2,1,990,5643,1,0,3
9406520290,305000,3,2.25,1646,12414,2,0,3
2112700895,276000,2,1,720,4000,1,0,3
2474400250,327500,3,2.25,2310,7200,2,0,3
3889100029,810000,3,2.5,2670,10481,2,0,3
11501310,715000,3,3.25,3060,9055,2,0,3
5672000020,272000,3,1.5,1380,11760,1,0,4
6668900005,266000,2,1,700,5559,1,0,5
2346800005,543000,3,1.5,1710,8364,2,0,3
2872900050,400000,3,2.5,1450,8064,1,0,3
4040600190,509500,5,2.25,2060,9000,1,0,4
7129301578,495000,3,3.5,2380,6250,2,0,3
3955900500,424950,4,2.5,2760,5564,2,0,3
7788400170,230000,3,1,940,10875,1,0,3
3831000010,235000,4,1.5,1760,6150,1.5,0,3
3885803895,763000,3,2,1360,8752,1,0,4
3810000480,350000,3,1.75,2010,6150,2,0,5
6169901197,900000,3,1.5,2160,2260,2,0,5
6882520050,250000,3,1,930,6060,1,0,4
2608300103,225000,3,2.5,1020,2040,2,0,3
3530400080,255000,2,2,1360,5433,1,0,3
1099760470,161700,4,1.75,1720,7200,1,0,3
4327600010,336000,3,3,1790,13350,1,0,3
6150200005,410500,3,1,1150,6800,1,0,3
4019300480,502700,4,3.5,2710,14016,2,0,4
6855100010,505000,3,2.5,2400,9601,1,0,5
5249801440,250000,3,1,1660,7650,1.5,0,3
7524350080,349900,4,2.5,2290,8796,2,0,3
1137800460,465000,3,2.5,2870,25663,2,0,3
587550280,625000,4,3.25,4240,25639,2,0,3
871001365,655000,3,1.75,1800,5102,1,0,3
1430800279,469000,4,1.75,2960,11347,1,0,4
1226039130,355000,3,2.25,1980,7200,1,0,3
7254000050,596000,3,2.5,1730,2631,2,0,3
3530200020,790000,4,2.5,3020,36893,2,0,3
2386000020,885000,4,2.25,4470,86225,2,0,3
6738700225,1.03E+06,4,3.25,2830,4000,2,0,3
6821600005,710000,4,1.75,2120,5400,1,0,4
3579000010,428040,3,2.5,2150,9266,2,0,3
9359100101,1.37E+06,5,2.25,3510,13843,1,0,3
6819100122,546000,2,1,970,3400,1,0,3
3908100020,540000,4,1,1360,5766,1.5,0,5
6392001950,435000,3,2.5,1470,3000,1,0,3
2872900280,540000,4,2.25,3040,10283,1,0,4
6437400101,284000,2,1,860,7204,1,0,3
7227502155,208000,2,1,820,5700,1,0,5
1115100169,315000,3,1.75,1900,7076,1,0,3
2919702705,417500,2,1,1330,5510,1,0,3
7302000500,345000,3,1.75,1240,38095,1,0,3
6021503656,375000,3,2.5,1330,1064,3,0,3
8665200020,389800,3,1.75,1880,12821,1,0,3
3288301330,475000,3,1.75,1890,7560,1,0,3
2621700010,569000,4,2.25,2250,41688,2,0,3
1824079073,985000,5,4.25,4650,108464,2,0,3
1954440080,532000,3,2.5,1830,8022,2,0,3
7452500285,280000,2,1,720,5000,1,0,5
7937600380,435000,4,2,1960,50112,1,0,4
5153200651,223000,3,1,1220,71191,1,0,3
2323069022,390000,2,1,1800,119790,1,0,4
1328340380,315000,3,1.75,1340,12800,1,0,3
