id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition
6639900012,706000,4,2.5,2740,7571,2,0,3
8151601090,445000,4,2,2630,9099,1.5,0,3
6664900260,241000,3,2,1650,6000,1,0,3
7663700030,1.18E+06,2,2.5,1770,7155,2,1,3
952000055,530000,3,1,1500,5750,1.5,0,4
4292300024,350000,3,1.5,1430,12199,1,0,3
8073000550,1.70E+06,4,3.75,3190,17186,2,1,3
9238450160,389000,3,1,1280,9630,1,0,3
6127600036,799000,4,2.75,2390,6820,2,0,4
1370801331,1.40E+06,4,2.5,4040,9630,1,0,4
3500100226,340895,2,1,920,8612,1,0,5
319500570,780000,4,2.5,2730,10281,2,0,3
3751604974,350000,2,1.5,1320,73600,1,0,3
7852030320,470000,3,2.5,2620,4874,2,0,3
2481630070,914600,4,3,3180,80837,2,0,3
4299000030,354000,4,2.5,2900,4762,2,0,3
3886902590,470000,5,2,1900,6000,1.5,0,4
9178601000,715000,3,2,1760,5400,1,0,5
2861100030,265000,2,1,760,4000,1,0,4
9471200370,2.54E+06,4,3,3710,20000,2,0,5
625049286,640000,3,1,1530,4944,1,0,3
133000135,290000,4,1.75,1990,18900,2,0,4
7214700830,480000,5,4.75,3830,35000,1,0,3
4473400045,535000,3,2,2040,5600,1,0,5
9413600350,907000,3,1.75,2170,12220,1,0,5
1138010520,459000,3,1.75,1620,7330,1,0,4
7431500341,1.36E+06,3,2.5,3600,21399,1,0,3
8830400135,264950,3,1.5,1470,11599,1,0,3
5694000710,352950,3,1,1760,3000,1.5,0,1
1951820070,491500,3,2.25,2230,13100,1,0,4
6137500320,1.23E+06,4,3.5,3770,37034,2,0,3
6703100070,369500,3,1,1200,9194,1,0,4
339350070,566000,3,2.5,2090,6294,2,0,3
7399300860,290000,3,2.25,1500,7308,1,0,4
8907500070,5.35E+06,5,5,8000,23985,2,0,3
8651430560,180000,3,1,870,5330,1,0,3
2228900270,215000,2,1,1010,6000,1,0,4
6880200030,352500,3,1.75,1860,7881,1,0,3
7227501170,235867,4,2,1330,5926,1,0,4
7504460200,500000,3,2.25,1760,11946,2,0,3
1559900200,382000,3,2.25,1800,4500,2,0,3
546000400,515000,5,2.5,1690,2402,1.5,0,3
1596600060,250000,1,1,660,2600,1,0,3
6021501920,672500,3,2.25,2400,5300,1.5,0,4
3275860270,755000,3,2.25,3020,13031,2,0,3
5457300703,707500,3,1,1500,2555,2,0,3
2919700885,459000,4,2,1560,3840,1,0,4
1951500030,140000,3,1,1090,10620,1.5,0,3
9550200310,495000,2,1,970,4284,1,0,3
3630120700,757000,3,3.25,3190,5283,2,0,3
6370000070,359000,4,1.5,1890,6052,1,0,4
7935000125,440000,3,1,1050,7500,1,0,3
3034200058,400000,4,1.5,1390,7200,1,0,3
2856102336,652000,3,2,1700,4080,1,0,4
2523039239,260000,3,1.75,1050,5850,1,0,3
5452800310,1.33E+06,5,3,3340,10796,1,0,3
2724069070,519500,4,2,1540,17859,1,0,3
6690500320,650000,3,1,1710,5992,1.5,0,4
2413301070,280000,4,2.25,2100,8075,2,0,3
1562100030,515000,4,1.75,1730,7980,1,0,4
7941140070,400000,3,2.25,1500,2692,2,0,3
1703050520,652100,3,2.5,2380,5017,2,0,3
2412600030,235000,6,3,2180,7956,2,0,3
5266300140,701000,4,1.5,1840,10080,2,0,3
11520030,640000,4,2.5,2341,9594,2,0,3
7202290140,455800,3,2.5,1690,4584,2,0,3
8161010060,504750,3,2.5,2490,21937,2,0,3
8562900710,483000,3,3,2440,15540,2,0,3
8888000055,530000,3,0.75,920,20412,1,1,5
3395800295,250000,2,1,1030,8786,1,0,3
5557320030,229950,5,2.75,2000,5885,1,0,3
2909300640,884744,4,3.5,4210,9414,2,0,3
5202500030,514000,3,1.5,1610,9964,1,0,3
5561300640,532000,3,2.25,1910,35015,1,0,4
3449900030,423000,4,2.5,2660,5539,2,0,3
952003435,420000,2,1,820,4025,1,0,5
6204200340,521000,3,1.75,1730,18250,1,0,3
1737100830,577000,4,2.25,2360,7490,2,0,3
2207200520,425000,3,1,970,8040,1,0,3
3818400060,495000,4,2.5,2460,4862,2,0,3
9264960560,340000,3,2.5,2690,8577,2,0,3
6362900172,499950,3,3.5,1820,1991,2,0,3
9272200810,1.22E+06,4,3,3470,4750,2,0,3
3629160060,720000,4,2.75,3370,7634,1,0,5
4324200060,249000,3,1.5,1700,8247,1,0,3
3830620710,206135,3,1,1340,11070,1,0,4
3276900030,300000,5,2.75,2000,9276,2,0,4
4058800830,612000,6,3,3840,14040,1.5,0,3
6202600070,1.10E+06,5,2.5,3890,27311,2,0,3
8581200030,230000,4,2,1220,9100,1.5,0,4
2771601940,850000,3,1,2280,4600,1,0,3
2214800270,355000,4,2.5,2770,7000,1,0,4
7312000240,442000,4,2.5,2520,7253,2,0,3
8562890560,399000,4,3,3060,5000,2,0,3
4136930310,360000,4,2.5,2390,7115,2,0,3
1328330350,390000,3,1.75,1320,7725,1,0,3
5255690060,413000,5,2.5,2900,8711,1,0,3
402000260,190000,2,1,700,9500,1,0,3
7787110060,432900,3,2.5,2210,9226,2,0,3
8651580310,621138,3,2.25,2180,7741,2,0,3
3705000060,270000,3,2.25,2080,4252,1.5,0,3
7525410060,610000,4,2.25,2090,35040,1,0,3
3295700060,500000,3,2,1720,5525,1,0,5
8121500060,715000,4,2.25,2460,40635,1,0,5
3728800320,264000,3,1.5,1470,14821,1,0,4
6003501535,550000,3,1.75,1650,3200,1.5,0,3
2621750340,337000,3,2,1690,9087,1,0,3
3445000274,170000,3,1,970,8710,1,0,4
3288200030,405000,4,2.5,2030,9095,1,0,4
4188000640,775000,4,2.5,2540,28563,1,0,3
2558730070,425000,3,2.25,1570,7475,1,0,4
7923500060,713000,5,2.75,2580,9242,2,0,4
8016300030,555000,5,2.5,2090,8712,1,0,3
3629920830,810000,4,2.5,3260,5608,2,0,3
4054510270,1.25E+06,4,3.75,3830,41263,2,0,4
2864600105,819000,3,3.5,2130,6150,2,0,5
8165500830,409900,3,2.5,1690,1200,2,0,3
4395600060,935000,2,2.5,1780,2067,2,0,5
4444800045,657500,4,1.75,1620,7560,1,0,4
1115300270,900000,6,3.75,4210,6105,2,0,3
5363200200,932800,5,3.25,2980,7095,2.5,0,3
6067900640,391000,3,2,1490,9000,1,0,4
4279200060,420000,4,2.5,2110,9825,2,0,3
3425059222,1.30E+06,6,3.5,6563,32670,2,0,3
5253300397,415000,3,1.5,1510,16800,1,0,5
1769600204,350000,3,1.75,1830,9425,1,0,3
1176001195,375000,2,1,1230,1820,2,0,4
1239400570,860000,3,1.75,2180,14135,1,0,5
6071600270,495000,4,2.25,2220,8872,1,0,4
1311100520,250000,4,2.25,1730,8400,1,0,3
1402200070,365000,4,2.25,1990,21312,1,0,4
1419700270,503000,3,2.75,1540,6760,1,0,5
5126900310,150000,2,1,1100,7200,1,0,4
8816400885,450000,4,1.75,1640,1480,1,0,4
5412100550,355000,4,3,2590,7213,2,0,3
7203000465,245000,3,2,1450,9333,2,0,4
1862900160,265900,3,2,1180,7793,1,0,4
984220240,299000,4,2.5,1820,7575,1,0,3
4458800060,957500,4,2.25,2360,11523,2,0,4
1138000160,343000,3,1,1120,7250,1,0,4
9406520550,307500,3,2.25,1646,7364,2,0,3
7852160070,937500,5,3.75,4210,14599,2,0,3
7214700160,610000,3,3,2480,45302,1,0,4
2483700160,720000,3,1.5,1590,7080,1,0,3
1972201820,610000,4,2,2130,2620,1.5,0,5
9477000060,434500,3,1.75,1650,7965,1,0,4
7932000041,602500,2,2.5,3090,47044,1,0,4
1231000520,607010,4,2.5,2180,4000,2,0,3
7522500070,610000,3,1,1800,5750,1,0,3
4215250310,828500,4,2.5,3720,35000,2,0,3
5560000070,199990,3,1,1100,8560,1,0,3
1545804460,294000,3,1.75,1530,9362,1,0,3
9510970310,789500,4,2.5,3010,6100,2,0,3
98030160,797000,3,3.5,3500,9473,2,0,3
7853300070,539950,5,3,3100,5250,2,0,3
934300140,284950,4,1.5,2000,6778,1,0,4
1245001820,776500,4,1.5,2290,10372,1,0,3
1974200060,525000,4,2.5,2400,10070,1,0,3
7300410060,303000,3,2.5,1850,4957,2,0,3
1939110310,722080,3,3.25,3680,7650,2,0,3
7888000390,140000,3,1,1060,7473,1,0,3
1529300435,440000,3,1,1610,5500,1.5,0,3
2960900045,605000,3,1.75,2330,6000,1.5,0,4
3959400135,380000,2,1,1210,4800,1,0,3
7972600765,352000,4,1,1530,8890,1,0,3
7214810550,420000,4,2.25,2270,12000,1,0,4
3271801090,1.18E+06,4,2,2590,7220,2,0,4
8964800370,1.38E+06,3,1.5,1850,10572,1,0,4
8019200030,300000,3,1.5,1500,14750,1.5,0,4
2954400400,1.15E+06,4,3.25,4740,49091,2,0,3
3013301525,453500,2,1.5,1710,4189,1,0,5
3303100075,443500,3,2,1920,7598,1,0,4
2004100075,332000,2,1,1150,8138,1,0,3
4221270340,655000,3,2.5,2320,4721,2,0,3
7177300575,475000,4,1,1420,6000,1.5,0,3
1471630350,372500,3,1.75,1550,12956,1,0,3
1250203335,1.05E+06,4,2.5,2920,7200,1,0,3
8815400105,500000,3,1.75,1620,4200,1,0,5
5315100737,900000,6,2.75,2300,24773,1.5,0,4
3333002440,327500,3,1,1070,7140,1,0,3
2130702205,390000,3,1.75,1790,7123,1,0,3
2159900060,451101,2,1.5,1510,1962,2,0,4
194000575,455000,4,1,1340,5800,1.5,0,3
1531000140,650000,4,2.5,3350,46748,2,0,3
2125049139,895000,3,2.5,2500,7746,2,0,4
3623500135,800000,4,2.25,2350,10664,1,0,2
7805460310,703770,4,2.25,2550,12918,2,0,3
3021059244,249950,3,1.75,1320,10454,1,0,4
925049360,512000,2,2,1270,3881,1,0,4
3286800260,780000,5,2.5,3480,74052,1,0,4
4137010240,336000,3,2.25,2820,11625,2,0,3
9368700341,285000,3,2,2110,6900,1.5,0,5
3832310350,229900,3,1.75,1100,7224,1,0,3
324000350,667500,4,3,1920,4000,1.5,0,4
9407101840,378000,4,2.5,1890,12236,1,0,3
1422300140,454000,3,2.5,2530,43733,2,0,3
6127011000,537500,4,2.5,2550,4630,2,0,3
2624049117,425000,3,1,1550,4160,1.5,0,4
3295750550,290000,3,2,1760,6600,1,0,3
7960100260,349500,3,2,1270,3600,1,0,3
7625700012,370000,3,2.75,1250,1655,2,0,3
5418200295,549500,3,1.75,1620,8438,1,0,4
7454000295,245000,2,1,710,6322,1,0,3
8100000060,208000,3,1.75,1070,7200,1,0,3
1310500550,248000,4,2.25,2320,8760,1,0,4
9485950310,610000,4,3.25,5450,37058,1.5,0,5
4213910030,550000,4,2.5,1670,5116,2,0,3
1223089083,750000,3,2.75,3010,206910,2,0,3
2143700861,192000,2,1.75,1340,7380,1,0,3
5016003230,169317,2,1,790,4000,1,0,3
1338801019,1.20E+06,4,3.5,3400,3850,2.5,0,3
3592500565,880000,2,1,1530,6350,1.5,0,4
6414600070,210000,1,1,930,7129,1,0,3
8645500160,180500,3,1.5,1540,9800,1,0,3
8651520240,540000,4,2,1990,29078,2,0,3
9408300310,520000,3,1.75,2300,35722,1,0,3
4202400135,177500,3,1.5,1220,6000,1,0,3
7129300935,415000,3,1.75,2380,5650,1,0,4
8143000310,495000,4,2.5,2020,7200,1,0,5
6082400152,325000,3,2.25,1890,9646,1,0,3
6838000520,440000,2,1.75,1330,4903,1,0,3
4023500118,411000,3,1.75,1490,9844,1,0,4
8952900204,810000,5,3.5,3550,9600,2,0,3
7922800320,561750,5,1.75,2040,8996,1,0,4
9542000030,835100,4,2.5,2380,12573,1,0,4
3787000140,450000,3,2.25,1780,9969,1,0,3
646910030,238000,3,2.5,1650,2807,2,0,3
5515600075,299000,3,1,1510,142803,1,0,3
1377300135,570000,2,1,1100,6240,1,0,4
5469501940,340000,3,1.75,2190,12626,2,0,4
9276200890,450000,2,1.75,1760,2275,1.5,0,3
6385910260,272750,4,1.5,1800,8786,1,0,3
5101402482,520000,4,2,2000,6380,2,0,4
9353300140,284950,3,1,990,10723,1,0,5
5379801600,255000,2,1.5,1480,9660,1,0,3
6082400260,231500,2,1,1200,9488,1,0,5
2025079033,415000,1,2,3000,204732,2.5,0,3
6181430800,330000,4,2.5,3504,6000,2,0,3
3649100473,365000,3,1.5,1300,12240,1,0,3
2011400791,425000,4,2,1330,9188,1.5,0,3
7549802030,400000,4,1.75,1850,6480,1,0,4
1898200030,335000,4,2.5,2240,9701,2,0,3
567000672,342000,3,3,1260,1251,2,0,3
9126101740,490000,8,5,2800,2580,2,0,3
5127001600,331500,4,1.75,1820,14319,1,0,4
1925069121,960000,3,2.5,1730,4102,3,1,3
7511210310,720500,4,2.5,3350,35298,2,0,4
65000260,830000,3,2.5,3370,6550,2,0,4
6372000060,662990,3,1.75,1240,3600,1.5,0,5
2005300140,220000,4,2,2340,10507,1.5,0,4
5649600435,349950,5,2,1880,4179,1,0,3
2249500059,550000,3,2,1810,2159,1,0,3
1773100510,396000,3,1.75,2340,5668,1,0,4
9521100960,635000,4,1.5,2820,4000,2,0,3
1785500132,293000,3,1,1020,7650,1,0,3
8645530060,339000,3,2.25,2090,10120,1,0,4
7697920060,285000,4,2.25,1830,8734,2,0,4
9550202010,775000,6,2.75,2980,5000,1.5,0,3
1821059264,224000,4,1.5,1600,9289,1,0,4
5700003985,2.25E+06,4,3.5,4440,8125,2,0,5
2320069248,165050,3,1,1200,8514,1,0,3
2658000335,275000,3,1.25,1230,4500,1.5,0,4
1702901557,445000,5,3,2930,5500,1,0,3
1774220350,510000,3,2.25,2370,38639,1,0,3
7355700171,1.23E+06,4,2.5,3040,7000,2,0,3
3971701922,390000,3,1.5,1610,13500,1,0,3
3583300135,460000,3,2.25,2350,10450,1,0,3
9542000075,700000,3,1.75,2000,14733,1,0,4
4055700955,874150,4,3.5,3530,14406,2,0,3
4022902505,470000,3,2.25,2220,9800,2,0,3
8680100030,374000,3,1.75,2000,9416,1,0,4
2923039017,510000,2,1.75,1210,131115,1.5,0,5
2767604247,467000,2,2.5,1140,1181,3,0,3
5631500505,576000,4,2.5,2440,28405,2,0,3
3356406510,196440,3,2,1560,7352,1,0,3
7701990700,825000,4,2.5,3210,18901,2,0,3
8835200800,281000,2,1,930,2600,1,0,3
8902500118,326000,3,2.5,1782,1577,3,0,3
2822079012,340000,3,1.75,1740,46580,1,0,4
9485950060,440000,5,1.75,3690,36036,1,0,3
424069264,749000,4,2.5,2930,18199,2,0,3
3581000340,340000,4,1,1230,8316,1.5,0,3
7625704005,561000,3,2,2000,7000,2,0,3
1545803240,270000,3,2.25,1520,7930,1,0,3
8080400045,600000,2,1,1040,3600,1,0,4
8651402920,219900,4,1.5,1120,5427,1,0,3
3121069036,617000,3,1.75,3020,360241,2,0,3
2540800390,469000,3,2.25,1820,8446,2,0,3
7978800621,229000,3,1,1370,56628,1,0,3
1336300445,1.27E+06,4,3,3130,2646,2.5,0,5
6159400060,365000,3,1.5,1640,8301,1,0,3
9510930350,429000,4,2.5,2650,9301,2,0,3
5535600520,550000,4,2.5,2850,6809,2,0,3
7634800070,453000,3,2.5,1820,16300,1,0,4
8581200350,187500,3,1.5,1180,7000,1,0,4
6190701146,520500,6,2.5,1880,14350,1,0,5
522059299,300000,3,1.75,1280,12776,1,0,4
1513800036,799000,4,3.25,3120,5000,2,0,3
6699930550,338000,3,2.5,2470,4948,2,0,3
9839300875,800000,3,1,1700,4400,1.5,0,4
2493200435,360000,2,2,1180,3200,1,0,4
226039282,442500,6,2.5,2800,10490,1,0,3
1020069017,700000,4,1,1300,1651359,1,0,4
5450900140,830000,5,3,3040,9601,1,0,5
8093800200,360400,3,2.5,1630,11592,2,0,3
3205000310,345000,3,1,1340,9339,1,0,5
7230000350,300000,3,1.75,1830,51836,1,0,4
1066600045,350000,3,1,1240,10800,1,0,5
2822069078,368000,4,2,2500,36900,1,0,3
8731900340,264000,3,1.75,1760,7482,1,0,4
5088500310,435000,3,2,2660,16677,1,0,3
1823059205,200000,3,1.5,2060,15837,1.5,0,3
225039082,620000,5,2.5,2540,3832,2,0,5
5021900140,1.68E+06,5,4.25,4830,11466,2,0,3
7883603750,337000,3,1.75,1400,6000,1,0,4
8081500060,1.93E+06,4,3.25,4280,20296,2,0,4
8099900260,544500,4,2.5,2230,10414,1,0,5
913000340,252000,1,1,680,1638,1,0,1
2115200160,445000,4,2.5,2340,3784,2,0,3
5095600310,379500,3,2.25,2070,14196,2,0,3
5402100045,189950,4,2,1910,4225,1,0,4
2258500049,469000,3,1,950,4250,1.5,0,5
626100023,600000,5,2.75,2910,53898,1,0,5
4309720160,785000,3,2.5,2930,33981,2,0,3
1843100070,372000,4,2.75,2610,8967,2,0,4
4307350520,445000,5,3,3880,7180,2,0,3
5561401260,508000,4,2.25,3320,53392,2,0,4
2883200966,780000,5,1.5,1940,4800,2,0,3
7214800240,541100,4,2.25,2510,9800,2,0,3
3629920860,729000,4,2.5,2660,5608,2,0,3
1320069179,397000,3,2,1710,134489,1,0,5
9424400200,451555,2,1,1320,4520,1,0,3
3500100189,300000,2,1,960,8153,1,0,3
2787720140,416000,3,2.5,1790,11542,1,0,5
3856904740,490000,2,1,950,3060,1,0,3
254000445,480000,6,3.75,2940,5054,2,0,3
6821101837,368000,2,2,930,1662,1,0,3
5608000700,1.04E+06,3,2.5,4570,10615,2,0,3
7784400060,545000,3,2.5,2370,9000,1,0,4
3295610350,850000,5,2.75,3430,15119,2,0,3
3260570260,550000,4,3.5,3540,4750,2,0,3
1592000260,600000,3,2.25,2240,9314,2,0,3
8670000060,535000,4,2.5,2710,12138,1,0,3
8113600004,599950,3,2.5,2660,4975,2,0,3
235000075,531000,5,2.75,2540,5022,1,0,4
1951700700,530000,4,2.25,2210,7665,2,0,4
1832100030,597326,4,4,3570,8250,2,0,3
8565000030,805000,4,2.5,3450,33460,2,0,3
2473350710,390000,4,1.75,2330,8364,1,0,4
9521101221,487250,4,2,1690,3250,1.5,0,3
6152900273,301000,3,1.5,1030,8414,1,0,4
2721600125,1.18E+06,5,2.75,2560,5618,1.5,0,3
1180002378,299000,4,2.5,1950,3000,2,0,3
625059051,2.35E+06,4,2.25,4370,22863,2.5,0,4
2113700060,400000,4,2.5,2350,3904,2.5,0,3
7016100570,467500,4,2.5,3160,7210,1,0,4
2944500710,305000,4,2.5,2430,9103,2,0,3
1549500370,210000,3,1,1340,306848,1,0,3
7211340030,300000,3,1,1010,10168,1,0,3
2473480520,327500,3,2.25,1770,8755,1,0,3
1722059326,269000,3,2,1210,7136,1,0,3
9414100030,975000,4,3.25,3330,17533,1,0,3
8911000030,355000,3,1,1240,5400,1,0,4
2264500890,712000,3,1,1250,4620,1.5,0,4
2481630200,883000,4,2.5,2960,41656,2,0,3
7299500200,190000,2,1,840,12252,1,0,3
8598900125,443000,3,1.75,1530,8028,1,0,3
7504010560,920000,4,3,3750,11025,2,0,3
8732130140,285000,4,2.25,2150,8250,1,0,4
2492200335,901000,4,3.25,1560,4080,1,0,3
2770606602,552500,3,1.75,2040,5775,1,0,3
7211400990,256000,2,1,860,5000,1,0,3
7148700160,341000,3,1.5,1720,7119,1.5,0,4
984220370,279000,4,2.25,2090,8941,2,0,3
2600000510,686000,4,2.25,2130,10650,2,0,4
7123400045,225000,2,1,1300,11867,1.5,0,4
3751602329,215500,2,1.75,1220,15600,1,0,3
6819100310,950000,4,3,2420,4800,1.5,0,3
2925079012,503000,4,2.5,2940,156988,2,0,3
7202430060,780000,3,2.5,2610,7567,2,0,3
185000118,212000,4,2,1880,7500,1,0,5
1139000685,580000,4,2.75,2330,6703,1.5,0,3
5312100060,465000,4,2.5,2200,3141,2,0,3
3356404330,206000,4,2,1720,7560,1,0,3
7805460030,615000,3,2.5,2250,10171,2,0,3
1705400055,519000,4,1,1640,6305,1.5,0,5
3303980520,1.14E+06,4,3.25,4130,11444,2,0,3
2538410140,330000,5,2.5,2600,3839,2,0,3
3810000860,240000,4,1.5,1920,7973,1,0,3
8079100370,574000,3,2,2060,7000,1,0,4
2025770560,930000,4,4.25,5710,24663,2,0,3
225069017,850000,4,3,2720,183823,2,0,3
1138010510,415000,3,1.5,1490,7275,1,0,3
4358700135,480000,3,2.5,2360,9005,1,0,5
4327100045,300000,5,1,1940,8875,1,0,3
6804600550,439000,4,2.25,2570,9503,2,0,3
5634500251,450000,3,1,1160,36831,1,0,3
3125079062,589000,3,2.5,2660,206480,1,0,3
3629920140,477000,3,2.25,1260,3000,2,0,3
6844703410,587500,4,2.25,1780,6120,1,0,3
1337300070,1.32E+06,4,2.25,3180,6105,2,0,3
9290900160,1.43E+06,4,2.5,3380,27589,2,0,3
2251500270,700000,4,2.25,2690,15000,2,0,3
414100295,275000,2,1,1180,6552,1,0,4
1771110640,367500,3,1,1660,11783,1,0,4
808300550,453250,4,2.5,2260,6300,2,0,3
4322500055,607000,5,1.75,1910,5428,1,0,3
3810000565,255000,4,2,2430,8960,1,0,3
461002025,501000,2,2,1300,2500,1,0,4
8559900140,450000,3,1,1060,4650,1,0,3
8899210320,360000,3,2.25,2200,8000,2,0,3
952002765,460000,4,1.75,1720,3050,1.5,0,5
7101100055,753000,3,1.75,2360,8290,1,0,4
3013300510,389950,2,1,820,4234,1,0,3
1623300765,469000,2,1,1030,4400,1,0,3
9322800260,550000,4,1.75,2030,5688,2,0,4
6141600140,565000,5,3.5,2700,11675,1.5,0,4
9315300260,189650,2,1.75,1100,7600,1,0,3
7015200335,1.53E+06,4,3.25,3620,5131,2,0,4
1545806510,260000,3,1.75,1340,8000,1,0,3
8643200055,243000,3,1.75,1790,12000,1,0,3
7855000550,1.10E+06,4,2.5,3830,13800,1,0,4
1313500070,249000,3,1.5,1580,7200,1,0,4
290000055,720000,2,1,2020,7200,1,0,4
4139460200,905000,4,2.5,3330,9557,2,0,3
3931900295,824500,4,2.5,2610,3500,1.5,0,5
7365600070,762500,4,2.75,2610,8760,1,0,4
9274200320,580000,3,2.5,1740,1280,3,0,3
8856920260,380000,3,2,1840,8580,1,0,3
4083306175,805000,3,1.75,1080,3200,1,0,4
7588700204,520000,4,1.75,1240,4532,1.5,0,4
3271800295,1.57E+06,5,4.5,5620,5800,3,0,3
6052400575,175000,2,1,1170,8925,1,0,3
7861300140,353500,4,2.25,1760,9602,2,0,3
6117501176,500000,4,2.5,2230,26989,1,0,4
2592400140,386500,3,1.75,1520,7350,1,0,4
7135300046,210000,2,1,1450,4750,1,0,3
8665900295,439500,3,2.5,1600,6510,1,0,3
6699000810,315000,5,2.5,3220,5751,2,0,3
5104510240,339000,4,2.5,1830,8601,2,0,3
7856700990,655000,4,2.25,2200,9163,1,0,4
8682300640,740000,2,2.5,2170,8678,1,0,3
6918700320,685000,5,2.5,1900,7843,2,0,5
9560700055,550000,5,2.5,2960,9877,1,0,4
3013300055,405000,2,1.75,1710,4234,2,0,3
9201000320,765000,4,2.25,2620,17366,1,0,3
9151600695,625000,3,2,2140,3600,2,0,3
2143700830,207000,4,2.5,2100,19680,1.5,0,3
2591020140,475000,3,2.5,1460,4961,1,0,4
6414600262,365000,2,1,990,8250,1,0,3
1387301360,411800,4,2.25,2190,6800,1,0,5
5561400260,668000,5,3.5,3990,42436,2,0,3
7942601805,618000,3,2.5,2340,3630,2,0,3
1887500045,247500,4,2,2460,5921,1,0,4
5505700055,345000,5,3,2080,6150,1,0,3
3886902505,616300,3,2,1700,8400,2,0,3
6703100135,348000,3,1.5,1330,6768,1,0,4
1552520070,425000,3,2.5,1630,10762,1,0,3
8163300320,850000,5,2.75,2920,11880,1,0,5
1853081000,820000,5,2.75,2830,6137,2,0,3
4403600240,832000,4,2.25,3190,52953,2,0,4
3885803625,835000,3,1.75,1490,3840,2,0,3
869700370,350000,3,2.5,1630,3425,2,0,3
4307301160,349000,4,2.5,2280,4096,2,0,3
2402100575,1.13E+06,6,3.75,3010,4360,2,0,3
4307350990,320000,3,2.5,1590,3480,2,0,3
2873000260,150000,3,1,1250,7210,1,0,4
795001600,340000,3,1,1710,10190,1,0,3
98030140,785500,4,4,3280,8448,2,0,3
5409800140,410500,4,2.5,3362,8601,2,0,3
9253900354,580000,3,2.5,2200,11000,2,0,3
3319500922,345000,2,1.5,830,920,2,0,3
3404700041,550000,3,2.25,2160,37000,1.5,0,4
2314300200,449500,4,3,2580,7299,2,0,3
9265700045,300000,3,1,2150,7007,1,0,3
3528000260,915000,4,2.5,3510,28052,2,0,3
3066120030,1.58E+06,4,3.75,3810,9916,2,0,3
4278900055,599000,4,2.75,2020,2750,1,0,3
9512000140,755000,4,2.5,2120,10202,1,0,4
6381500505,400000,3,1,1250,7157,1,0,3
1697000400,133000,3,1,980,9115,1,0,3
2548100140,330000,4,1.5,1250,8400,1,0,3
7225000140,330000,4,1,1100,5000,1.5,0,5
2126049032,375000,3,1.75,1330,9417,1,0,5
3876300890,485000,4,2.75,2560,8956,1,0,4
7715800710,470000,4,2.5,1850,11250,1.5,0,3
2397101200,1.05E+06,4,3,2790,3600,2,0,3
5100401160,548800,4,1,1660,4704,1.5,0,3
2741100800,315000,2,1,1080,2674,1,0,4
34001160,590000,3,2,3030,9374,1,0,4
5637200200,439950,4,2.5,2380,12067,2,0,3
3410600335,325000,3,1.75,2250,26337,1,0,3
8024201370,400000,2,1,880,5111,1,0,3
3066410800,685000,4,2.5,2770,10051,2,0,3
5306100240,339950,3,2,1340,10200,1.5,0,3
9334800140,315000,3,1.75,1660,8160,1,0,4
7203101260,411753,3,2.5,1710,3795,2,0,3
7577700070,577000,2,1.75,1620,4879,1,0,3
6072100140,500000,3,1.75,1530,8829,1,0,5
3874000240,210000,3,2,1440,10111,1,0,3
6151800135,640000,4,1.75,2020,16120,1,0,3
1826049225,460000,4,1.75,1870,8663,1,0,5
8150100240,265000,2,1,620,4760,1,0,3
5152960710,740000,5,5,5774,31675,1,0,3
4027701275,230000,3,1,1240,6195,1,0,3
1545807990,315000,3,1.75,1890,10661,1,0,5
1726069179,432000,3,1.75,2410,51763,1,0,4
3905100070,467000,3,2.5,1530,3984,2,0,3
7316400070,255000,5,3.75,2800,9900,1,0,3
2113700335,316500,3,1.75,1460,6360,1,0,3
3972900160,190000,4,2,1580,6250,1,0,3
2767603215,490000,3,2,1450,2400,1.5,0,3
3664500041,378000,4,1.75,1990,23200,1,0,4
5379804150,598800,6,4,4470,17877,3,0,3
9188200570,333800,5,3,1980,3868,1,0,3
3905010140,690000,4,2.5,2920,9904,2,0,4
5141000685,320000,4,1.75,1660,6200,1,0,4
6738700320,1.25E+06,4,3.5,3190,6000,1.5,0,4
1246700152,335000,3,1.5,1560,9600,1,0,4
2926069062,840000,3,2.5,3050,33920,1,0,3
6114400136,608250,4,2.75,3030,21780,2,0,3
6127010800,550000,3,2.5,2260,4165,2,0,3
4222000320,240000,3,1,1260,7920,1,0,3
2600010070,998000,3,2.25,3370,11757,2,0,4
3826500570,275000,3,1.75,1490,8000,1,0,3
8159620160,284200,3,2.5,1570,9292,1,0,3
1118001805,1.72E+06,4,3.75,4490,7623,2,0,4
3398800055,2.40E+06,4,3.75,4090,24825,2,0,4
3528000510,930800,5,2.5,4150,96574,2,0,3
627300105,930000,4,3,2900,10400,1,0,5
3279000070,215000,4,1.5,1430,8775,1,0,3
1922039062,480000,2,1.5,1008,26487,1,1,4
312000135,483945,2,1.75,1480,5120,1,0,4
6054650510,347000,3,1.75,1240,8050,1,0,4
3279000240,232500,3,2,1370,9760,1,0,4
1402000070,390000,4,2.25,1770,33132,1,0,4
1562200240,550000,3,2.25,2160,15360,1,0,3
3904921070,590000,4,2.5,2340,8971,2,0,3
4045500510,420850,1,1,960,40946,1,0,5
8849300160,345000,4,2.5,2280,8190,1,0,3
4123810140,429800,3,2,1970,7000,1,0,3
2473251170,302000,4,1.75,1530,17664,1.5,0,3
